adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,nome_no_dataset,data_no_dataset
False,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,"[18, 80]",240,en,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",17.1099,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,1974-12-20,The Godfather Part II,False,8.571,13157,The Godfather: Part II,1974
False,/x4biAVdPVCghBlsVIzB6NmbghIz.jpg,[37],429,it,"Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",11.6961,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,1966-12-22,"The Good, the Bad and the Ugly",False,8.465,9145,"Il buono, il brutto, il cattivo",1966
False,/7TF4p86ZafnxFuNqWdhpHXFO244.jpg,"[18, 80]",769,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",14.1003,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,1990-09-12,GoodFellas,False,8.455,13590,Goodfellas,1990
False,/kgjvZgs6cV2v5bigzzzWqJ9EMGs.jpg,"[12, 28, 878]",1891,en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",10.0169,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,1980-05-20,The Empire Strikes Back,False,8.395,17642,Star Wars: Episode V - The Empire Strikes Back,1980
False,/gZ2kyF53ttTxIRcEV51gs8Jw9Lz.jpg,[99],726430,en,The Undefeated Presents: Hamilton In-Depth,"Hamilton In-Depth is a roundtable discussion with Tony winners Lin-Manuel Miranda, Renée Elise Goldsberry, Leslie Odom Jr., Daveed Diggs, Phillipa Soo, Christopher Jackson, Okieriete Onaodowan, Anthony Ramos, Jasmine Cephas Jones and director Thomas Kail. Hosted by The Undefeated’s Kelley Carter, this special was done in promotion of Hamilton.",0.4965,/oFqMZRRzDJ0ZG0FR18zgclx9TRP.jpg,2020-07-03,The Undefeated Presents: Hamilton In-Depth,False,7.0,2,Hamilton,2020
False,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,"[35, 53, 18]",496243,ko,기생충,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",22.7809,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,2019-05-30,Parasite,False,8.497,19430,Gisaengchung,2019
False,/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg,"[18, 80]",598,pt,Cidade de Deus,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",9.9908,/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,2002-08-30,City of God,False,8.429,7774,Cidade de Deus,2002
False,/ukfI9QkU1aIhOhKXYWE9n3z1mFR.jpg,"[16, 10751, 14]",129,ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",22.5512,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,2001-07-20,Spirited Away,False,8.535,17441,Sen to Chihiro no kamikakushi,2001
False,/6aNKD81RHR1DqUUa8kOZ1TBY1Lp.jpg,"[35, 18]",637,it,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,9.3732,/mfnkSeeVOBVheuyn2lo4tfmOPQb.jpg,1997-12-20,Life Is Beautiful,False,8.441,13516,La vita è bella,1997
False,/nC3IjYhUgZWgfKfFX0ygMigFwgc.jpg,"[28, 18, 36]",14537,ja,切腹,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",3.2956,/5konZnIbcAxZjP616Cz5o9bKEfW.jpg,1962-09-15,Harakiri,False,8.43,1111,Seppuku,1962
False,/qvZ91FwMq6O47VViAr8vZNQz3WI.jpg,"[28, 18]",346,ja,七人の侍,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",8.0489,/lOMGc8bnSwQhS4XyE1S99uH8NXf.jpg,1954-04-26,Seven Samurai,False,8.5,3972,Shichinin no samurai,1954
False,/jynfI114q3kOAbIiVjVfFFmttU2.jpg,"[80, 18, 28]",101,fr,Léon,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",17.4871,/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg,1994-09-14,Léon: The Professional,False,8.3,15414,Léon,1994
False,/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,"[18, 10749]",11216,it,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",7.1696,/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,1988-11-17,Cinema Paradiso,False,8.4,4596,Nuovo Cinema Paradiso,1988
False,/dlC0ed9Ugh3FzydnkBtV5lRXUu4.jpg,"[16, 18, 10752]",12477,ja,火垂るの墓,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",0.0083,/k9tv1rXZbOhH7eiCk378x61kNQ1.jpg,1988-04-16,Grave of the Fireflies,False,8.449,6032,Hotaru no haka,1988
False,/sEW8q9al73rtow257dXAusD9yS7.jpg,[18],517814,ar,کفرناحوم,"After running away from his negligent parents, committing a violent crime and being sentenced to five years in jail, a hardened, streetwise 12-year-old Lebanese boy sues his parents in protest of the life they have given him.",3.278,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,2018-09-20,Capernaum,False,8.153,1838,Capharnaüm,2018
False,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,"[16, 10749, 18]",372058,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",15.1577,/q719jXXEzOoYaps6babgKnONONX.jpg,2016-08-26,Your Name.,False,8.48,11948,Kimi no na wa.,2016
False,/bPwdy3zaNnMdZ22u0WCcYu0xxgt.jpg,[18],7508,hi,तारे ज़मीन पर,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",4.2684,/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg,2007-12-21,Like Stars on Earth,False,7.991,1235,Taare Zameen Par,2007
False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,"[18, 53, 9648, 28]",670,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",16.1724,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,Oldboy,False,8.252,9191,Oldeuboi,2003
False,/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,"[12, 14, 16]",128,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",14.9662,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,1997-07-12,Princess Mononoke,False,8.327,8500,Mononoke-hime,1997
False,/tUN2seIlYEI8eehBHSNb9r18yWM.jpg,"[18, 80, 53]",12493,ja,天国と地獄,"In the midst of an attempt to take over his company, a powerhouse executive is hit with a huge ransom demand when his chauffeur's son is kidnapped by mistake.",4.9668,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,1963-03-01,High and Low,False,8.3,1017,Tengoku to jigoku,1963
False,/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg,[18],599,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,4.2547,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,1950-08-10,Sunset Boulevard,False,8.292,2736,Sunset Blvd.,1950
False,/7zN7m5jEyrNxFYm2EbQJAZwAG5i.jpg,[18],103663,da,Jagten,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",4.9846,/jkixsXzRh28q3PCqFoWcf7unghT.jpg,2012-06-13,The Hunt,False,8.097,4454,Jagten,2012
False,/mJrSFyb7uoqiICUmvIIzeOerA5K.jpg,[18],60243,fa,جدایی نادر از سیمین,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,2.1413,/wQVvASmpm8jGhJBQU20OkoMcNzi.jpg,2011-02-15,A Separation,False,7.887,1833,Jodaeiye Nader az Simin,2011
False,/inEy3A5OPgeYW4rjRiGycfEeQzA.jpg,[18],637920,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",4.837,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,Miracle in Cell No. 7,False,8.256,4485,Miracle in cell NO.7,2019
False,/ci8NMpK3HvuySQRGPMAPyBSlL7f.jpg,[18],13393,tr,Babam ve Oğlum,"A left-wing journalist whose wife died while giving birth to his son during a military coup returns to his family's farm. Estranged from his father for turning his back on the family and wasting his life with political activism instead, he tries to reconnect with him so that his son will have a place to live as his health is deteriorating due to the extensive torture he had to endure.",0.9595,/ephCcqJYZFUnkQC7Oudah2qUL6O.jpg,2005-11-18,My Father and My Son,False,7.438,355,Babam ve Oglum,2005
False,/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg,"[18, 10751]",21334,fa,بچه‌های آسمان,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes. School awaits.",2.0713,/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,1997-08-01,Children of Heaven,False,7.916,669,Bacheha-Ye aseman,1997
False,/oIQMt3Q6Qa37YD0JOdYkrIAPYDk.jpg,"[18, 10752]",25237,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",11.5005,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-10-17,Come and See,False,8.227,1659,Idi i smotri,1985
False,/r2IOBOeg5wLfLtyOnT5Pur6Tl4q.jpg,"[12, 28, 878]",1892,en,Return of the Jedi,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",9.4508,/jQYlydvHm3kUix1f8prMucrplhm.jpg,1983-05-25,Return of the Jedi,False,7.905,16275,Star Wars: Episode VI - Return of the Jedi,1983
False,/x0bQvdpr88xVhMrVM93tEIKSM2q.jpg,[37],938,it,Per qualche dollaro in più,"Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.",6.7906,/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,1965-12-18,For a Few Dollars More,False,8.017,4205,Per qualche dollaro in più,1965
False,/nd6ItWuWGmTKhHXuxVC8kp86CmQ.jpg,[18],5156,it,Ladri di biciclette,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",1.8639,/abmxGiCV04NQj4jngbSQTGLgiC1.jpg,1948-07-21,Bicycle Thieves,False,8.2,2516,Ladri di biciclette,1948
False,/5Pk1rGAtyblh9Xaq72T7ARCQSDQ.jpg,"[18, 53, 80]",832,de,M - Eine Stadt sucht einen Mörder,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",3.4241,/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,1931-05-11,M,False,8.07,2316,M - Eine Stadt sucht einen Mörder,1931
False,/yCRYYGldFGVa4cmZVpTVCRQMfjA.jpg,"[28, 12, 14]",350312,te,బాహుబలి 2: ది కన్ క్లూజన్,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",5.5315,/xQ22LOWSkClP3maYhR9nZH0dnWM.jpg,2017-04-27,Bāhubali 2: The Conclusion,False,7.459,786,Baahubali 2: The Conclusion,2017
False,/x03CGbRA29WqmtxDcGBUFS71bZo.jpg,[35],202215,fr,Les reines du ring,"More than anything, 30-year-old Rose longs to be reunited with Mickaël, her estranged 11-year-old son who has been placed with a foster family and blames his mother for their long separation. When she discovers that Mickaël is crazy about wrestling, Rose thinks she's found a way to melt the ice: she'll put together a tag team with three girlfriends from the store where all four work as checkout girls...",0.7318,/k3F5ExO2cHFGBJg0xRkcnnwKGlN.jpg,2013-07-02,Queens of the Ring,False,5.811,106,Queen,2013
False,/6nPbmf5ctz3xFDWEMNokV4vUpyt.jpg,"[18, 10752]",238628,et,Mandariinid,"War in Abkhazia, 1992. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.",1.333,/jNKUXcwZr1vpgq7sGTCEqdngo4Z.jpg,2013-10-17,Tangerines,False,7.651,559,Mandariinid,2013
False,/eByyqLrrdYySwYjus5RVCgbCNOD.jpg,"[28, 53, 80]",117691,hi,गैंग्स ऑफ़ वास्सेपुर पार्ट - १,"In 1970s India, Sardar Khan vows to take revenge on the man who killed his father decades earlier.",3.0282,/xAy208Znkingmfnb5ZbULwLyIwW.jpg,2012-06-22,Gangs of Wasseypur - Part 1,False,7.052,393,Gangs of Wasseypur,2012
